8413	Übergreifend	03 Bohren & Fräsen	Bohrmaschinen-Zubehör	2	FLEX Winkelvorsatz WV 12-EC passend zu PD 2G 12-EC Schlagbohrschrauber	050-530 12V WVS	Winkelvorsatz für schwer zugängliche Bohr- und Schraubarbeiten.
8414	Übergreifend	03 Bohren & Fräsen	Bohrmaschinen-Zubehör	2	FLEX Winkelvorsatz passend zu PD 2G 18-EC C Schlagbohrschrauber	050-530 18V WVS	Winkelvorsatz für schwer zugängliche Bohr- und Schraubarbeiten.
6539	Übergreifend	03 Bohren & Fräsen	FLEX Akku-Werkzeuge	2	FLEX Schlagschrauber Akku  IW 3/4" 18.0-EC C 1680 Nm	050-326	Kraftvoller 3/4-Zoll-Akku-Schlagschrauber mit bis zu 1060 Nm Drehmoment.
6540	Übergreifend	03 Bohren & Fräsen	FLEX Akku-Werkzeuge	2	FLEX CHE 2-26 18.0 EC C Akku Kombi-Bohrhammer	050-328	Akku-Kombihammer zum Bohren und Meisseln in Beton, Mauerwerk, Holz und Metall.
6780	Übergreifend	03 Bohren & Fräsen	FLEX Akku-Werkzeuge	2	FLEX 2 Gang Akku Bohrschrauber DD 2G 18.0-EC HD C TURBO 158Nm	050-434	158-Nm-Akku-Bohrschrauber mit Turbo-Modus und Anti-Kickback-Schutz.
6782	Übergreifend	03 Bohren & Fräsen	FLEX Akku-Werkzeuge	2	FLEX 2 Gang Akku Bohrschrauber DD 2G 18.0-EC LD C	050-432	Kompakter Allround-Bohrschrauber mit kurzer Kopflänge für enge Stellen.
7300	Übergreifend	03 Bohren & Fräsen	Kanten-/Oberfräsen	2	FLEX CER 18-EC C Kanten- und Oberfräse	050-544	Akku-Kanten-/Oberfräse mit werkzeuglosem Umbau.
8252	Übergreifend	03 Bohren & Fräsen	Kernbohrmaschinen	2	Husqvarna DM 210 SP	050-349	Elektrischer Trockenbohrer für Stahlbeton, bis Ø100 mm.
7842	Übergreifend	03 Bohren & Fräsen	Langhals-Winkelbohrmaschinen	3	PROXXON Langhals-Winkelbohrmaschine LWB/E	060-212 E	Netz-Langhalsschleifer für vielseitige Bearbeitung diverser Materialien.
7956	Übergreifend	03 Bohren & Fräsen	Meissel SDS-plus/-max	3	Rennsteig Spitzmeissel Ø14mm für Elektrohämmer SDS plus	041-530	SDS-plus-Spitzmeissel für Meissel- und Abbrucharbeiten.
8256	Übergreifend	03 Bohren & Fräsen	Meissel SDS-plus/-max	3	DUSS Spitzmeissel SMX4 Länge 400mm SDS-max	030-972	SDS-max-Spitzmeissel für DUSS Kombi- und Meisselhämmer.
8257	Übergreifend	03 Bohren & Fräsen	Meissel SDS-plus/-max	3	DUSS Flachmeissel FMX4 25mm Länge 400mm SDS-max	030-974	SDS-max-Flachmeissel für DUSS Meissel- und Kombihämmer.
8294	Übergreifend	03 Bohren & Fräsen	Meissel SDS-plus/-max	3	Rennsteig Spatmeissel 80mm SDS-max 300mm	041-534	SDS-max-Spatmeissel, Breite 80 mm.
6615	Übergreifend	03 Bohren & Fräsen	Oberfräser-Zubehör	3	FLEX Kantenfräser Radien und Fasen Set 5-Teilig für Oberfräser	050-037 5	5-teiliges Hartmetall-Fräserset für Radien und Fasen in Holz.
6616	Übergreifend	03 Bohren & Fräsen	Oberfräser-Zubehör	3	FLEX Kantenfräser Nut und Bündig Set 6-Teilig für Oberfräser	050-037 6	6-teiliges Hartmetall-Fräserset für Nuten und Bündigfräsen in Holz.
6950	Übergreifend	03 Bohren & Fräsen	SDS-max Meisselhammer	2	FLEX Meisselhammer DH 5 SDS-max	050-386	1050-Watt-Meisselhammer für Beton, Mauerwerk und Fliesenentfernung.
6927	Übergreifend	03 Bohren & Fräsen	SDS-plus Bohrhammer	2	FLEX FHE 2-22 SDS-plus Bohrhammer	050-376	Leichter 710-Watt-Bohrhammer für Dübel- und Ankerbefestigungen.
7341	Übergreifend	03 Bohren & Fräsen	SDS-plus-Bohrer	4	FLEX Hammerbohrerset SDS-plus HD4-C D-12	050-600	7-teiliges 4-Schneiden-Bohrerset für Beton und Armierung.
7308	Übergreifend	03 Bohren & Fräsen	SDS-plus-Bohrhämmer	2	FLEX CHE 4-32 R SDS-plus Kombihammer	050-560	900-Watt-Kombihammer mit vier Funktionen und hoher Schlagenergie.
7333	Übergreifend	04 Schleifen, Kanten & Polieren	Akku-Exzenterschleifer	2	FLEX ORE 2-125 18-EC C Exzenterschleifer	050-588	Akku-Exzenterschleifer Ø125 mm mit integrierter Staubabsaugung.
7320	Übergreifend	04 Schleifen, Kanten & Polieren	Akku-Schwingschleifer	2	FLEX OSE 2-80 18-EC C Schwingschleifer	050-536	Akku-Schwingschleifer mit 12-Loch-Absaugsystem.
7418	Übergreifend	04 Schleifen, Kanten & Polieren	Bürstmaschinen	2	FLEX Holzbürstmaschine HBM 1002 SET	050-674	Bürstmaschine mit drei Nylon-Topfbürsten im Koffer-Set.
7339	Übergreifend	04 Schleifen, Kanten & Polieren	Exzenterschleifer 230V	2	FLEX Aktion ORE 5-150 EC Exzenterschleifer	050-596	Exzenterschleifer mit Zyklon-Eigenabsaugung, staubfrei arbeiten.
6656	Übergreifend	04 Schleifen, Kanten & Polieren	FLEX Akku-Werkzeuge	2	FLEX LB 125 18.0-EC C Akku Winkelschleifer ohne Akku	050-321	Akku-Winkelschleifer mit Anti-Kickback und 3-Sekunden-Bremse.
6857	Übergreifend	04 Schleifen, Kanten & Polieren	Fächerschleifer	2	SUHNER  Fächerschleifer FSW Ø40x15mm K60 Dorn 6mm		Flexibler Fächerschleifer für feine Oberflächen an Radien und Kanten.
6790	Übergreifend	04 Schleifen, Kanten & Polieren	Polier-Zubehör	3	FLEX Ersatz Filz Ø125mm mit Fiberrücken	050-446	Ersatz-Filzscheibe 125 mm mit Fiberrücken für Polierarbeiten.
6791	Übergreifend	04 Schleifen, Kanten & Polieren	Polier-Zubehör	2	FLEX Filzteller Ø125mm M14	050-444	M14-Filzteller zum Kratzerentfernen und Hochglanzpolieren von Edelstahl.
8204	Übergreifend	04 Schleifen, Kanten & Polieren	Schleifpapier	4	FLEX Schleifpapier OSE 2-80 EC Schleifpapier Universal		Universal-Schleifpapier in Körnung P40-P320, 25er-Pack.
7447	Übergreifend	04 Schleifen, Kanten & Polieren	Schleifpapier & Schleifvlies	3	FLEX Universal Schleifpapier Ø125mm K60-K120		Universalschleifpapier Ø125 mm für Sanierung und Renovation.
7313	Übergreifend	04 Schleifen, Kanten & Polieren	Schleifpapier Klett	4	FLEX Universal Schleifpapier Ø150mm		Universal-Schleifpapier Ø150 mm für Sanierung und Renovation.
7951	Übergreifend	04 Schleifen, Kanten & Polieren	Schleifpapier-Sets	4	FLEX Schleifmittel Starter-Sets Ø150mm	050-756 150	Starter-Set Schleifpapier Ø150 mm in vier Körnungen.
7952	Übergreifend	04 Schleifen, Kanten & Polieren	Schleifpapier-Sets	4	FLEX Schleifmittel Starter-Sets Ø125mm	050-756 125	Starter-Set Schleifpapier Ø125 mm in vier Körnungen.
8213	Übergreifend	04 Schleifen, Kanten & Polieren	Schleifplatten & Pads	3	FLEX Klett Schleifplatte OSE SP 80x130-M	050-744 SP	Klett-Schleifplatte mit Absauglochung für OSE 2-80-Serie.
6233	Übergreifend	04 Schleifen, Kanten & Polieren	Schleifscheiben Feldmühle	3	FELDMÜHLE ø150x20x32mm		Edelkorund-Schleifscheibe zum Nachschärfen von HSS-Werkzeugen.
7618	Übergreifend	04 Schleifen, Kanten & Polieren	Schutzhauben	2	FLEX Schutzhaube Schleifen	050-436 860	Schutzhaube für FLEX-Schleifmaschinen der L-Serie 125 mm.
7882	Übergreifend	04 Schleifen, Kanten & Polieren	Schwingschleifer	3	FLEX OSE 2-80 EC Set Schwingschleifer	050-744	Vibrationsarmer Einhand-Schwingschleifer mit bürstenlosem Motor.
7352	Übergreifend	04 Schleifen, Kanten & Polieren	Standschleifmaschinen	2	Promac 330D Doppelschleifer 400V/1.8kW	050-614	400-V-Doppelschleifer für Werkstatt-Standeinsatz.
7326	Übergreifend	04 Schleifen, Kanten & Polieren	Topfbürsten	3	FLEX Nylon Topfbürste Ø130mm K46 M14		Nylon-Topfbürste K46 für niedertourige Winkelschleifer.
7419	Übergreifend	04 Schleifen, Kanten & Polieren	Topfbürsten	3	FLEX Zirkular Nylonbürste Ø140mm K60	050-676 60	Zirkular-Nylonbürste K60 zum Entgraten und Reinigen.
7420	Übergreifend	04 Schleifen, Kanten & Polieren	Topfbürsten	3	FLEX Zirkular Nylonbürste Ø140mm K80	050-676 80	Zirkular-Nylonbürste K80 zum Entgraten und Reinigen.
4523	Übergreifend	04 Schleifen, Kanten & Polieren	Werkzeugschärfen	2	Hartmetall-Diamantschleifscheibe Keil ø150 mm	030-522	Diamantschleifscheibe zum Nachschärfen von Hartmetallwerkzeugen.
4608	Übergreifend	04 Schleifen, Kanten & Polieren	Werkzeugschärfen	2	FELDMÜHLE ø175x25x35mm Nr.46 rot	010-090 ROT K46	Schleifscheibe zum Nachschärfen von HSS- und HSSE-Werkzeugen.
4799	Übergreifend	04 Schleifen, Kanten & Polieren	Werkzeugschärfen	2	Hartmetall-Diamantschleifscheibe Plan ø150 mm	030-518	Plane Diamantschleifscheibe zum Nachschärfen von Hartmetall.
4800	Übergreifend	04 Schleifen, Kanten & Polieren	Werkzeugschärfen	2	Hartmetall-Diamantschleifscheibe Pfeil ø150 mm	030-520	Pfeilförmige Diamantschleifscheibe zum Nachschärfen von Hartmetall.
1390	Übergreifend	05 Verlegen, Heben & Transportieren	Ausgleichskeile	3	Schiftunterlagen "Schiftis"		Kunststoff-Ausgleichsplättchen zum Ausrichten unebener Untergründe.
7191	Übergreifend	07 Reinigen, Schützen & Reparieren	AKEMI Schutzimprägnierung	3	AKEMI Anti Graffiti 1L	020-522	Vorbeugender Graffitischutz für Fassaden und Denkmäler.
711	Übergreifend	07 Reinigen, Schützen & Reparieren	AKEMI Spezialreiniger	3	AKEMI Oel + Fettentfernerpaste	020-520	Fett- und Ölentfernerpaste für Natur- und Kunststein, Keramik.
7190	Übergreifend	07 Reinigen, Schützen & Reparieren	AKEMI Spezialreiniger	3	AKEMI Graffiti-Entferner 1L	020-523	Gelartiger Graffiti-Entferner für Stein, Beton und Metall.
3063	Übergreifend	07 Reinigen, Schützen & Reparieren	Abdeckbänder	3	Abdeckbänder Malerband 50mm	100-078	Universelles Abdeckband zum sauberen Abkleben im Innenbereich.
3064	Übergreifend	07 Reinigen, Schützen & Reparieren	Abdeckbänder	3	Abdeckbänder Malerband 30mm	100-086	Universelles Abdeckband zum sauberen Abkleben im Innenbereich.
3066	Übergreifend	07 Reinigen, Schützen & Reparieren	Abdeckbänder	3	TESA Klebeband UV-beständig 30	100-082	UV-beständiges Klebeband für farbfreies Abkleben im Aussenbereich.
3067	Übergreifend	07 Reinigen, Schützen & Reparieren	Abdeckbänder	3	TESA Klebeband UV-beständig 50	100-084	UV-beständiges Klebeband für farbfreies Abkleben im Aussenbereich.
3079	Übergreifend	07 Reinigen, Schützen & Reparieren	Abdeckbänder	3	Betonband gelb, Tesaband Struktur	100-088	Wasserfestes Betonband zum Abdecken und Befestigen auf der Baustelle.
4570	Übergreifend	07 Reinigen, Schützen & Reparieren	Bürsten	2	Messingdrahtbürste Zeintra 3 Reihen	100-192	Schweizer Messingdrahtbürste zur schonenden Reinigung.
2036	Übergreifend	07 Reinigen, Schützen & Reparieren	Drahtbürsten	3	Drahtbürste Zeintra		Schweizer Drahtbürste in fünf Reihenstärken.
1425	Übergreifend	07 Reinigen, Schützen & Reparieren	Handbürsten	2	Metzgerei Handbürste 200x70mm	100-188	Heisswasserbeständige Handbürste für Reinigungsarbeiten.
6946	Übergreifend	07 Reinigen, Schützen & Reparieren	Heissluftgebläse	2	FLEX Heissluft-Föhn HG 650 2000 Watt	050-380	2000-Watt-Heissluftföhn mit LCD-Temperaturanzeige, 50-650°C.
4545	Übergreifend	07 Reinigen, Schützen & Reparieren	Reinigungsmaterial	3	Stahlwolle 250 Gramm 3 Sorten		Universal-Stahlwolle zum Polieren, Schleifen und Reinigen.
977	Übergreifend	07 Reinigen, Schützen & Reparieren	Reinigungstücher	3	Mikrofasertuch von 3m blau	100-198	Mikrofasertuch für streifenfreies Reinigen diverser Oberflächen.
2064	Übergreifend	07 Reinigen, Schützen & Reparieren	Reparaturmaterial	2	Bao Schellack 110 schwarz	021-136	Schellackstift zum Ausbessern von Holz- und Kunststoffschäden.
7943	Übergreifend	07 Reinigen, Schützen & Reparieren	Schmier- & Pflegemittel	3	Innotec Fine Trib Oil 500ml	021-037	PTFE-freies Schmieröl mit Langzeit-Korrosionsschutz.
8045	Übergreifend	07 Reinigen, Schützen & Reparieren	Schmier- & Pflegemittel	3	BRUNOX® LUB & COR® 400ml Schmiermittel und High-Tec-Korrosionsschutz	022-002	Allwetter-Schmiermittel mit Langzeit-Korrosionsschutz.
8222	Übergreifend	08 Staub & Absaugung	Absaughauben-Zubehör	2	FLEX BK-H SE 14-2 150 Bürstenkranz	050-006 EB	Ersatz-Bürstenkranz für die FLEX SE 14-2 150 Supraflex.
8258	Übergreifend	08 Staub & Absaugung	Absaughauben-Zubehör	2	FLEX BK-H LD 125 Bürstenkranz Pack à 3 Stück	050-181 BK	Ersatz-Bürstenkranz für Absaughaube SG-R D125 LD.
5736	Übergreifend	08 Staub & Absaugung	Akku-Baustellensauger	2	FLEX Staubsauger VC 6 L MC 18.0 Volt	050-185	Kompakter Akku-Sauger für den mobilen Einsatz.
7934	Übergreifend	08 Staub & Absaugung	Akku-Sauger	2	FLEX Kompakter VC 9 L MC 18 RC Akku-Sauger	050-752	Kompakter 18V-Akku-Sauger für den mobilen Einsatz.
7151	Übergreifend	08 Staub & Absaugung	Bau-Luftreiniger	2	FLEX Bau-Luftreiniger VAC 800-EC #AKTION#	050-522	Bau-Luftreiniger mit Unterdruckerzeugung für Sanierung/Rückbau.
5209	Übergreifend	08 Staub & Absaugung	Baustellensauger	2	FLEX VCE 44 L AC-Set Sauger, inkl. Reinigungsset	050-186	Baustellensauger mit Automatikfilter und Permanentsteckdose.
6901	Übergreifend	08 Staub & Absaugung	Baustellensauger	2	Husqvarna DE 130 Staubsauger (230V) mit Auto-Pulse-Technologie	050-370	H/HEPA-Baustellensauger mit Auto-Pulse-Technologie und Konnektivität.
6994	Übergreifend	08 Staub & Absaugung	Baustellensauger	2	Husqvarna DE 110 H Staubsauger 230 V	050-366	Kompakter H/HEPA-Baustellensauger mit stabilem Luftstrom.
7155	Übergreifend	08 Staub & Absaugung	Filter Bau-Luftreiniger	4	FLEX Vorfiltermatten G3 passend zu Bau-Luftreiniger VAC 800-EC 10 Stück	050-522 VG3	Vorfiltermatten G3 zum Schutz der Filterkassetten, 10er-Pack.
7156	Übergreifend	08 Staub & Absaugung	Filter Bau-Luftreiniger	4	FLEX Grobfilter G4 passend zu Bau-Luftreiniger VAC 800-EC 1 Stück	050-522 GG4	Grobfilter G4 mit 90% Rückhalterate für den VAC 800-EC.
7157	Übergreifend	08 Staub & Absaugung	Filter Bau-Luftreiniger	4	FLEX Aktivkohlefilter G4 passend zu Bau-Luftreiniger VAC 800-EC	050-522 AG4	Aktivkohlefilter G4 gegen Gerüche und Staub für den VAC 800-EC.
7158	Übergreifend	08 Staub & Absaugung	Filter Bau-Luftreiniger	4	FLEX Feinstaubfilter F7 passend zu Bau-Luftreiniger VAC 800-EC 1 Stück	050-522 FS7	Feinstaubfilter F7 mit 80% Rückhalterate für den VAC 800-EC.
7159	Übergreifend	08 Staub & Absaugung	Filter Bau-Luftreiniger	4	FLEX HEPA 13 Filter passend zu Bau-Luftreiniger VAC 800-EC	050-522 H13	HEPA-13-Filter mit 99.99% Rückhalterate für den VAC 800-EC.
7160	Übergreifend	08 Staub & Absaugung	Filter Bau-Luftreiniger	4	FLEX HEPA 14 Filter passend zu Bau-Luftreiniger VAC 800-EC	050-522 H14	HEPA-14-Filter mit 99.995% Rückhalterate für den VAC 800-EC.
7164	Übergreifend	08 Staub & Absaugung	Filter Bau-Luftreiniger	3	FLEX Schlauch SH 125x5m C passend zu Bau-Luftreiniger VAC 800-EC		Ausziehbarer Luftführungsschlauch für den VAC 800-EC.
6157	Übergreifend	08 Staub & Absaugung	Filtersäcke	4	FLEX Vlies-Filtersäcke FS-F VC2 Hip	050-265	Vlies-Filtersack Klasse L, 5 Stück, bessere Befüllung als Papier.
7338	Übergreifend	08 Staub & Absaugung	Filtersäcke	4	FLEX Vlies-Filtersäcke VC 6 Pack à 5 Stück	050-594	Vlies-Filtersack Klasse L, Packung zu 5 Stück.
7356	Übergreifend	08 Staub & Absaugung	Filtersäcke	4	FLEX Vlies-Filtersäcke VC 21-26 Pack à 5 Stück	050-608	Vlies-Filtersack Klasse L, Packung zu 5 Stück.
7935	Übergreifend	08 Staub & Absaugung	Filtersäcke & Filter	4	FLEX Vlies Filtersäcke VC 9 FS-F	050-753	Vlies-Filtersack Klasse L für den VC 9 Akku-Sauger.
8335	Übergreifend	08 Staub & Absaugung	Filtersäcke & Filter	4	FLEX FE VCE PES L/M/H PES Flachfaltenfilter	050-264 FE	Flachfaltenfilter Klasse H, auch für Nassarbeiten geeignet.
6018	Übergreifend	08 Staub & Absaugung	Filterzubehör Sauger	4	FLEX Vlies-Filtersäcke VCE33/ VCE 44	050-264	Vlies-Filtersäcke der Klasse M für FLEX VCE 33/44, feuchtigkeitsresistent.
7908	Übergreifend	08 Staub & Absaugung	Industriesauger	3	FLEX VCE 22 M MC 2x18 Akku Industriesauger	050-658	Akku-Industriesauger für staubfreies Arbeiten mit dem Giraffe-Schleifer.
6167	Übergreifend	08 Staub & Absaugung	Industriesauger	2	Flex Aktion Pack VCE 33 M AC-Set	050-287	Sicherheitssauger Klasse M im Aktionsset mit Zubehör.
6200	Übergreifend	08 Staub & Absaugung	Industriesauger	2	Flex Aktion Pack VCE 44 L AC-Set	050-289	Sicherheitssauger Klasse L im Aktionsset mit Transportkoffer.
6239	Übergreifend	08 Staub & Absaugung	Industriesauger	2	Flex Aktion Pack VC 21 L MC	050-291	Kompakter Klasse-L-Sauger im Aktionsset mit Zubehör.
7569	Übergreifend	08 Staub & Absaugung	Nass-/Trockensauger	3	FLEX VCE 50 WET Nasssauger	050-690	Leichter Nasssauger mit integrierter Abpumpfunktion.
7281	Übergreifend	08 Staub & Absaugung	Saugerzubehör	3	FLEX Reinigungsset VCE 33/44	050-480	Komplettes Düsen- und Rohrset für VCE-33/44-Sauger.
7263	Übergreifend	08 Staub & Absaugung	Sicherheitssauger	3	FLEX VCE 28 L MC-Sauger, inkl. Reinigungsset	050-183	25-Liter-Sicherheitssauger Klasse L mit komplettem Reinigungsset.
7163	Übergreifend	08 Staub & Absaugung	Türschleusen	3	FLEX Staubschutz Türe zu VAC 800-EC  10 Stück	050-522 STT	Staubschutz-Türschleusen für den VAC 800-EC, 10er-Pack.
5782	Übergreifend	08 Staub & Absaugung	VC 6-Zubehör	2	FLEX Trolley Fahrwerk VC 6	050-187	Fahrwerk für den FLEX-Sauger VC 6, einfach montierbar.
5783	Übergreifend	08 Staub & Absaugung	VC 6-Zubehör	2	FLEX Reinigungsset CLE 32 VC 6	050-189	Reinigungsset für FLEX VC 6 mit Saugschlauch und Kombi-Bodendüse.
7306	Übergreifend	08 Staub & Absaugung	Vorabscheider	2	FLEX VCE-PS 25 Cyclone Vorabschneider 25 L	050-556	Zyklon-Vorabscheider 25 L entlastet den Hauptfilter des Saugers.
7530	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	230V Winkelschleifer	3	FLEX L 1606 VR Winkelschleifer 230V	050-686	Leistungsstarker 230-V-Winkelschleifer mit 6-stufiger Drehzahlvorwahl.
8309	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Abbruchhämmer	2	DUSS Abbruchhammer PK160ASET-CH	050-423	Elektrischer Abbruchhammer mit aktiver Vibrationsdämpfung.
4542	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Adapter & Zubehörteile	2	Adapter ø13 / M14 AG	050-168	Adapter von Bohrmaschine auf M14-Werkzeugaufnahme.
7297	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Baustellenleuchten	2	FLEX WL 2800 Akku Hand Flutlicht Lampe 18V	050-496	Akku-Flutlicht 2800 Lumen mit schwenkbarem Leuchtkopf.
6863	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Bohrhammer	2	FLEX Kombi-Bohrhammer Akku CHE 18.0-EC C	050-356	Bürstenloser Akku-Kombihammer für Bohren, Hammerbohren und Meisseln.
6917	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Bohrschrauber	2	FLEX Akku-Bohrschrauber DD 2G 18.0-EC LD/2.5 SET	050-454	Kompletes Akku-Bohrschrauber-Set inkl. 2 Akkus und Ladegerät.
6333	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Schlagbohrschrauber	2	Flex Schlagbohrschrauber PD 2G 18.0 EC HD	050-109	Akku-Schlagbohrschrauber mit 158 Nm und Turbo-Modus.
5821	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Schlagschrauber	2	FLEX Schlagschrauber Akku  IW 1/2" 950 18.0-EC C	050-105	Akku-Schlagschrauber mit 950 Nm Drehmoment, bürstenlos, 3 Drehzahlstufen.
7938	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Schraubendreher	2	Flex SD 7-320 4 Akku-Schraubendreher	050-288 7	Schlanker Akku-Schraubendreher mit USB-C-Ladung.
6864	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-System 18V	3	FLEX Akku AP 18.0 Volt / 2.5Ah / 5.0 Ah / 8Ah		FLEX 18V-Akku in drei Kapazitäten für alle FLEX-Akkumaschinen.
6948	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-System 18V	3	FLEX Doppel-Ladegerät CA 2x 12/18V	050-384	Doppel-Schnellladegerät für zwei FLEX-Akkus gleichzeitig.
5965	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Säbelsäge	2	FLEX  Säbelsäge Akku  RS 25 18.0-EC C	050-039	Akku-Säbelsäge mit grossem Hub und wendbarem Sägeblatt, 18V.
7671	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Winkelschleifer	3	FLEX Winkelschleifer LBE 20-10  150 EC	050-460 150	Winkelschleifer mit bürstenlosem Motor und mechanischer Bremse.
7688	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Winkelschleifer	3	FLEX Akku Winkelschleifer LBE 76 12-EC SET	050-694	Kompakter Akku-Winkelschleifer mit drehbarem Kopf für beide Hände.
8223	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akkus & Ladegeräte	4	FLEX Akku AP 18/8.0 XT Tabless Technologie	050-768 8.0	18V-Akku 8.0 Ah mit Tabless-Technologie für Dauereinsatz.
8224	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akkus & Ladegeräte	4	FLEX Akku AP 18/4.0 XT Tabless Technologie	050-768 4.0	18V-Akku 4.0 Ah mit Therma-Tech für den Alltagseinsatz.
8225	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akkus & Ladegeräte	3	FLEX CA2 12/18 Schnellladegerät	050-768 SL	Schnellladegerät für FLEX 12V/18V-Akkus mit LED-Display.
7648	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akkus & Ladegeräte	3	FLEX Akku AP 12  Volt/ 2.5 Ah / 5Ah		12-V-Li-Ion-Akku mit Electronic Management System.
7264	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akkus & Ladegeräte 12V	3	FLEX Akku P-Set 12-22 Q	050-474	Starter-Set mit zwei 12-V-Akkus und Schnellladegerät.
4478	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Druckluft-Geradschleifer	3	DL-Geradeschleifer DIEGRINDER	060-172	Kompakter Druckluft-Geradschleifer mit 24000 U/min.
396	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Druckluftwerkzeuge	2	SUHNER Geradescheifer	060-028	Schweizer Druckluft-Geradeschleifer mit 24000 U/min.
6493	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	FLEX Akku-System	4	FLEX Akku Pack P-Set 88 R	050-197 8.0	Starter-Set mit Schnellladegerät und zwei 8-Ah-Akkus fürs FLEX-System.
6494	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	FLEX Akku-System	4	FLEX Akku Pack P-Set 55 R	050-197 5.0	Starter-Set mit Schnellladegerät und zwei 5-Ah-Akkus fürs FLEX-System.
6694	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	FLEX Akku-System	4	FLEX Akku Pack P-Set 22 Q 18 Volt und zwei Akku 2.5Ah 18V	050-197 2.5	Günstiger Einstieg ins FLEX 18V-Akkusystem mit zwei 2,5-Ah-Akkus.
6488	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	FLEX Akku-System	3	FLEX Akku Schnell-Ladegerät CA 10.8/18.0	050-242	Schnellladegerät für alle FLEX 10,8- und 18-Volt-Akkupacks.
6418	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Gartengeräte (Akku)	2	FLEX GCS 35 2x18.0-EC Kettensäge	050-324	Akku-Kettensäge mit Rückschlagbremse, 35 cm Schwertlänge.
6416	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Gartengeräte (Akku)	1	FLEX GBL 790 18.0-EC Laubbläser AKTIONSSET	050-322	Akku-Laubbläser mit Boost-Modus, 790 m3/h Volumenstrom.
6417	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Gartengeräte (Akku)	1	FLEX GLT 35 18.0-EC Rasentrimmer	050-323	Akku-Rasentrimmer mit Easy-Load-Fadenkopf, 30 cm Schnittbreite.
6419	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Gartengeräte (Akku)	1	FLEX GHT 55 18.0-EC Heckenschere	050-325	Akku-Heckenschere mit Dual-Action-Laserschliff, 55 cm Schwert.
1446	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Kompressoren	2	GENTILIN C330/50 230 Volt	060-162	Tragbarer ölfreier 50-Liter-Kompressor für den Baustelleneinsatz.
1498	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Kompressoren	2	GENTILIN CSK240/24 230 Volt	060-166	Schallgedämpfter 24-Liter-Kompressor für geräuschempfindliche Umgebungen.
2011	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Kompressoren	2	GENTILIN C330/100 230 Volt	060-164	Mobiler 100-Liter-Kompressor mit ölfreiem Direktantrieb.
7327	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Maschinenzubehör / Handgriffe	2	FLEX SoftVib Seitlicher Handgriff GS-SPV M8	050-574	SoftVib-Handgriff mit Vibrationsdämpfung, Gewinde M8.
7664	Übergreifend	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Spanndorne & Aufnahmen	2	Spanndorn 22,2 mm	040-992	Spanndorn zur Nutzung von 115/125-mm-Scheiben auf Bohrmaschinen.
